True_Regime,Pattern,F_T,F_S,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
R4,PureTrend_Break,0.999812279466793,0.9992502048512698,None,250,,,500,,,0.0,0.0,1.1615691101009715,,250.0,
R1,Trend+MultiSeason,0.9803757932916568,0.8380037702967165,24,24,24.0,48.0,500,0.15186021155562207,-4.035744930114335e-05,8.76785941595318,6.528727421213867,1.259735670502453,,,
R2,Pure_MultiSeason,0.6578404203597655,0.9860852179835355,24,24,24.0,48.0,500,0.0,0.0,25.965496082753507,5.139208030540091,1.1475679119212054,,,
R3,Stationary_WN,0.18162194656059594,0.3297487401985263,None,8,,,500,0.0,0.0,0.0,0.0,12.286363896587137,,,
R4,PureTrend_Exponential,0.995786380761324,0.2114957516431175,None,24,,,500,,,0.0,0.0,0.9502773615550105,,,
R1,Trend+MultiSeason,0.9961679048067776,0.9770290974168233,48,50,48.0,96.0,500,-0.2705333995962892,4.793708589215919e-05,20.262499429607963,2.7596746370799803,0.9509614000795196,,,
R2,Pure_MultiSeason,0.6541911185518247,0.9661961151698476,48,50,48.0,96.0,500,0.0,0.0,26.885009781216233,8.442678468840317,0.5863113393654003,,,
R3,Stationary_AR,0.012536395645110665,0.14243131222769134,None,71,,,500,0.0,0.0,0.0,0.0,5.0,0.43348600578883395,,
R4,PureTrend_Break,0.9999421000661273,0.9997681649297359,None,250,,,500,,,0.0,0.0,1.315510808054753,,250.0,
R1,Trend+MultiSeason,0.9968212663007233,0.9871117051887877,48,50,48.0,96.0,500,-0.23902195911957677,2.509712983115093e-05,22.468118075477012,2.768018569632887,0.8427116925896427,,,
R2,Pure_MultiSeason,0.5855607504637919,0.980247443732651,48,50,48.0,96.0,500,0.0,0.0,25.723695594337357,5.4828033734867265,0.517114807265247,,,
R3,Stationary_WN,0.010940363058097868,0.200484029378027,None,36,,,500,0.0,0.0,0.0,0.0,6.000387281842735,,,
R4,PureTrend_RandomWalk,0.9806334632896762,0.20767977259576065,None,24,,,500,,,0.0,0.0,0.9612338462606225,,,-0.15418052152321482
R1,Trend+MultiSeason,0.998928634131082,0.9944467187328646,24,24,24.0,48.0,500,-0.28013820705781667,1.2580610626284555e-05,24.428358312077737,2.1428664394288095,0.9538920212646383,,,
R2,Pure_MultiSeason,0.601468153262731,0.8745581564796286,24,24,24.0,48.0,500,0.0,0.0,11.584556477468773,6.656485745395223,1.984615578907248,,,
R3,Stationary_WN,0.22965464871660168,0.12909354404030216,None,2,,,500,0.0,0.0,0.0,0.0,9.378501676709154,,,
R4,PureTrend_Break,0.9999625734199201,0.9998503200231013,None,250,,,500,,,0.0,0.0,0.6418361053914649,,250.0,
R1,Trend+MultiSeason,0.9977383522370611,0.9908175726464377,12,12,12.0,24.0,500,-0.23079292080961783,-2.0479537614269825e-05,24.424201578891523,4.387403316156198,0.8093314440986443,,,
R2,Pure_MultiSeason,0.7249331514671785,0.9383183773043923,12,12,12.0,24.0,500,0.0,0.0,20.215403774677213,9.567514445781331,1.6687391812029362,,,
R3,Stationary_AR,0.13935539258723773,0.2424083040543965,None,42,,,500,0.0,0.0,0.0,0.0,5.0,0.629057106272888,,
R4,PureTrend_RandomWalk,0.9954561910771967,0.24490429837680572,None,24,,,500,,,0.0,0.0,0.720081389481728,,,-0.25763372847198096
R1,Trend+MultiSeason,0.9953228922317902,0.9893555799325647,36,36,36.0,72.0,500,-0.14649698958693683,4.223590375855293e-05,17.0905010843222,2.793806818487613,0.8402107677676056,,,
R2,Pure_MultiSeason,0.6396876103163012,0.882733906234035,36,36,36.0,72.0,500,0.0,0.0,12.749904565588562,7.483720492078096,1.985762906996535,,,
R3,Stationary_AR,0.36484028243140376,0.2726711033197393,None,17,,,500,0.0,0.0,0.0,0.0,5.0,0.677441489191181,,
R4,PureTrend_RandomWalk,0.9983960268948526,0.9511138829440706,None,250,,,500,,,0.0,0.0,0.8814427836103848,,,0.459935739644344
R1,Trend+MultiSeason,0.9958110869059211,0.9761791354729401,24,24,24.0,48.0,500,0.18908772096902912,-1.906862427946375e-05,15.223896298944956,2.678504083317436,1.4500556928198272,,,
R2,Pure_MultiSeason,0.6455209762912846,0.9852068274832168,24,24,24.0,48.0,500,0.0,0.0,22.184238845701106,4.227085005622801,1.1936228171881316,,,
R3,Stationary_WN,0.14265708841496882,0.07711583267482536,None,3,,,500,0.0,0.0,0.0,0.0,8.09014441541704,,,
R4,PureTrend_Exponential,0.9928895953603579,0.24481425121859024,None,24,,,500,,,0.0,0.0,1.2777269009951513,,,
R1,Trend+MultiSeason,0.9989654144984557,0.9948701457055589,12,12,12.0,24.0,500,0.25675716328987835,-2.5936971247246234e-05,22.345822877567258,2.6963423584195576,0.7578404693656116,,,
R2,Pure_MultiSeason,0.7189404984992785,0.8772895501899114,12,12,12.0,24.0,500,0.0,0.0,15.027863271905414,10.062121400852913,1.948848641910465,,,
R3,Stationary_WN,0.014491076905780664,0.3314740866326753,None,45,,,500,0.0,0.0,0.0,0.0,10.010704562049801,,,
R4,PureTrend_Exponential,0.9968576291519566,0.24425882386838838,None,24,,,500,,,0.0,0.0,1.4399671590343228,,,
R1,Trend+MultiSeason,0.9957179102232352,0.8879476788339031,12,12,12.0,24.0,500,0.24002059945529286,-3.516100013865472e-05,8.384938019370512,4.822891624147463,1.3093681775663455,,,
R2,Pure_MultiSeason,0.7436466319274828,0.934228779046956,12,12,12.0,24.0,500,0.0,0.0,15.672884339073851,8.10228195392969,0.8534328173100647,,,
R3,Stationary_WN,0.07594004460250259,0.2000286420179529,None,11,,,500,0.0,0.0,0.0,0.0,12.97803968470744,,,
R4,PureTrend_Break,0.9999521917974439,0.9998097710873771,None,250,,,500,,,0.0,0.0,1.3818626107736383,,250.0,
R1,Trend+MultiSeason,0.9959623208799372,0.8447051450910076,48,50,48.0,96.0,500,0.3147187848746653,2.0259449206749743e-05,9.980273559207554,7.111635955383381,1.151120255989452,,,
R2,Pure_MultiSeason,0.619102608856375,0.9255506606418691,48,50,48.0,96.0,500,0.0,0.0,15.620042323764453,7.080661982518355,1.546894826050039,,,
R3,Stationary_AR,0.026533939950493357,0.7604957586310673,None,250,,,500,0.0,0.0,0.0,0.0,5.0,0.4632209490128495,,
R4,PureTrend_Exponential,0.9982897057995994,0.20971806646106028,None,24,,,500,,,0.0,0.0,1.4252489815332554,,,
R1,Trend+MultiSeason,0.9984029293741354,0.9860892895768522,12,12,12.0,24.0,500,0.29361819838945225,1.3328810759120994e-05,20.67472942548489,4.63218806064868,0.7417079655266291,,,
R2,Pure_MultiSeason,0.70450078157632,0.9671465366892334,12,12,12.0,24.0,500,0.0,0.0,18.15046215246688,5.788564734015307,1.2929346651166826,,,
R3,Stationary_WN,0.11084135052360167,0.1371625870590727,None,5,,,500,0.0,0.0,0.0,0.0,14.823738598031511,,,
R4,PureTrend_RandomWalk,0.9337036107372673,0.4842436082078323,None,125,,,500,,,0.0,0.0,1.3082083879816635,,,0.10810548381509127
R1,Trend+MultiSeason,0.9886206874581439,0.9468234300923785,48,50,48.0,96.0,500,0.19185421353363474,-4.498919258502664e-05,16.152652459704697,6.2914558084189185,0.8626030857438147,,,
R2,Pure_MultiSeason,0.6681489279078041,0.8892826240364301,48,50,48.0,96.0,500,0.0,0.0,16.04794241405477,9.819060603046417,1.323064741434249,,,
R3,Stationary_WN,0.16437427487216927,0.1513316517300265,None,4,,,500,0.0,0.0,0.0,0.0,8.520022361985161,,,
R4,PureTrend_Exponential,0.996857836132626,0.2182768992076265,None,24,,,500,,,0.0,0.0,1.2623037125950718,,,
R1,Trend+MultiSeason,0.9953072344772395,0.9640918148272093,48,50,48.0,96.0,500,0.3212039729649332,-4.5877628988235744e-05,21.952070277992085,6.998290616803128,0.8645838926372938,,,
R2,Pure_MultiSeason,0.6397717538141547,0.9689851436084088,48,50,48.0,96.0,500,0.0,0.0,28.80567775321601,8.502125974107672,0.6159989722053727,,,
R3,Stationary_AR,0.045935236479794916,0.31289669132004605,None,71,,,500,0.0,0.0,0.0,0.0,5.0,0.4078718798982783,,
R4,PureTrend_RandomWalk,0.9993300441357457,0.9572249092993917,None,250,,,500,,,0.0,0.0,0.764342807077919,,,0.4540499465260103
R1,Trend+MultiSeason,0.9944839382900775,0.9510503821076327,36,36,36.0,72.0,500,0.22506793139905634,-3.30819617183934e-05,13.987517215231328,5.309285091888253,1.2951655671387132,,,
R2,Pure_MultiSeason,0.6959628631972243,0.7749803206009485,36,36,36.0,72.0,500,0.0,0.0,10.956148588200207,10.914180223527374,1.5481730548009265,,,
R3,Stationary_AR,0.04718007540331004,0.19300367733718637,None,45,,,500,0.0,0.0,0.0,0.0,5.0,0.46389979128307296,,
R4,PureTrend_Break,0.9999456305230406,0.9997825505148266,None,250,,,500,,,0.0,0.0,0.6605467352635619,,250.0,
R1,Trend+MultiSeason,0.994183729136068,0.9897578268050922,24,24,24.0,48.0,500,-0.11604966414444653,-3.138060582425417e-05,20.09551165465627,2.3609421606602883,1.2323844510743616,,,
R2,Pure_MultiSeason,0.6770428587970038,0.9880272087266753,24,24,24.0,48.0,500,0.0,0.0,29.938925163017778,5.701221507706521,1.0743422243037977,,,
R3,Stationary_AR,0.0050377883460971384,0.49135398311501155,None,167,,,500,0.0,0.0,0.0,0.0,5.0,0.6222417302719324,,
R4,PureTrend_Break,0.9999309152371677,0.9997238395237869,None,250,,,500,,,0.0,0.0,1.488765175037898,,250.0,
R1,Trend+MultiSeason,0.9879370792182977,0.9502035450204095,48,50,48.0,96.0,500,-0.1658291369662606,4.362395836773171e-05,13.877987309146377,5.354801389614287,0.818935645338802,,,
R2,Pure_MultiSeason,0.6345545713033021,0.9428410058135934,48,50,48.0,96.0,500,0.0,0.0,26.399233279964182,10.29832525144863,1.800706569449039,,,
R3,Stationary_AR,0.1413665139870467,0.36242483764248223,None,38,,,500,0.0,0.0,0.0,0.0,5.0,0.6265448326204223,,
R4,PureTrend_RandomWalk,0.9621548825978181,0.5465296249576312,None,250,,,500,,,0.0,0.0,1.4790234558002173,,,-0.47464743955340893
R1,Trend+MultiSeason,0.9947480233218272,0.856108896397384,24,24,24.0,48.0,500,0.23924761722463103,2.897669914392994e-05,9.093304916474136,6.961983111005299,0.6652772525697177,,,
R2,Pure_MultiSeason,0.7026795243039814,0.9703422753096844,24,24,24.0,48.0,500,0.0,0.0,25.439692315750122,8.253413406117346,0.7512529132564159,,,
R3,Stationary_WN,0.10143196736257687,0.21236799841440834,None,12,,,500,0.0,0.0,0.0,0.0,14.12185259706995,,,
R4,PureTrend_RandomWalk,0.9948064612915812,0.16392390489582587,None,24,,,500,,,0.0,0.0,0.6371788757235541,,,0.4340450688644215
R1,Trend+MultiSeason,0.9985489772159883,0.9814703756034915,36,36,36.0,72.0,500,0.31728327991426775,4.76107757957496e-05,19.344976048839783,4.831673913077073,0.6700309209797404,,,
R2,Pure_MultiSeason,0.7121301957018861,0.9321817808396227,36,36,36.0,72.0,500,0.0,0.0,13.458387445833537,6.82526588645468,0.6436245677851588,,,
R3,Stationary_WN,0.11685098991576626,0.16438304626887623,None,4,,,500,0.0,0.0,0.0,0.0,8.871480860008587,,,
R4,PureTrend_Break,0.9999842221835124,0.9999369534014867,None,250,,,500,,,0.0,0.0,0.5755726428703141,,250.0,
R1,Trend+MultiSeason,0.9988505444192255,0.9607505235271236,12,12,12.0,24.0,500,0.3378865714844682,-1.7852818646376645e-05,11.076396795620852,2.009947159986113,1.4808303092830735,,,
R2,Pure_MultiSeason,0.7490239562379921,0.8958000466010093,12,12,12.0,24.0,500,0.0,0.0,10.802018875854804,7.36391597220178,0.6003898181468527,,,
R3,Stationary_WN,0.026358491601979228,0.14734576965184587,None,16,,,500,0.0,0.0,0.0,0.0,13.47323649200155,,,
R4,PureTrend_Exponential,0.9907707700215376,0.24520775550407659,None,24,,,500,,,0.0,0.0,1.1070033946854525,,,
R1,Trend+MultiSeason,0.9974567205275413,0.9549143827670126,12,12,12.0,24.0,500,-0.2507810197415421,-3.3196048283696674e-05,12.683846972720378,4.768842252419609,1.2611005109712319,,,
R2,Pure_MultiSeason,0.7462903124322451,0.9307166108247686,12,12,12.0,24.0,500,0.0,0.0,17.76440202932776,9.791135257064951,0.9413804591733769,,,
R3,Stationary_AR,0.3028419670859175,0.2871676875015471,None,12,,,500,0.0,0.0,0.0,0.0,5.0,0.5296095450005427,,
R4,PureTrend_Break,0.9999392485841186,0.9997567454576783,None,250,,,500,,,0.0,0.0,0.9369140242060998,,250.0,
R1,Trend+MultiSeason,0.9983202929688981,0.9784495975397709,36,36,36.0,72.0,500,-0.37149895597292903,-4.055173680068131e-05,22.156062456324168,5.876937389215366,0.9896169343803671,,,
R2,Pure_MultiSeason,0.7050591627146555,0.96496829873166,36,36,36.0,72.0,500,0.0,0.0,19.21669078495642,6.731704276596993,0.8794080983135362,,,
R3,Stationary_AR,0.10788336361169315,0.2520504527487252,None,23,,,500,0.0,0.0,0.0,0.0,5.0,0.5370286263263404,,
R4,PureTrend_Break,0.9998690012672047,0.9994784450478854,None,250,,,500,,,0.0,0.0,1.4999009596206774,,250.0,
R1,Trend+MultiSeason,0.9831786187424215,0.9776587958950841,36,36,36.0,72.0,500,-0.1275006060184559,3.9214805721811706e-05,19.31676809883315,4.7256851750323605,1.390192747267434,,,
R2,Pure_MultiSeason,0.7055550190908009,0.9851152155567594,36,36,36.0,72.0,500,0.0,0.0,24.104092580374118,5.413955480061817,0.7101222246252421,,,
R3,Stationary_AR,0.17269495195710405,0.3035670072634098,None,17,,,500,0.0,0.0,0.0,0.0,5.0,0.416176612906335,,
R4,PureTrend_RandomWalk,0.9742183301109256,0.13812488020862745,None,24,,,500,,,0.0,0.0,0.9952564829020085,,,0.1136564929947943
R1,Trend+MultiSeason,0.9977794587030497,0.8686689894892518,12,12,12.0,24.0,500,0.3597645807571278,3.0576992286158237e-05,9.146597886140215,6.9067497298548854,0.9541710925974813,,,
R2,Pure_MultiSeason,0.750202416390937,0.9850829411824609,12,12,12.0,24.0,500,0.0,0.0,29.95118688091099,7.376546884053481,0.622136493775276,,,
R3,Stationary_AR,0.04408182592467336,0.277424222059927,None,38,,,500,0.0,0.0,0.0,0.0,5.0,0.4867432591412473,,
R4,PureTrend_RandomWalk,0.9987626022073341,0.24600034002688576,None,24,,,500,,,0.0,0.0,1.0123455550733305,,,0.43663222934003
R1,Trend+MultiSeason,0.9950489346786314,0.9325025939612666,24,24,24.0,48.0,500,0.2621567091053447,2.7273419813932093e-05,14.714991195599522,7.460873226327349,0.6073489851032731,,,
R2,Pure_MultiSeason,0.7057002222147797,0.7565822685191504,24,24,24.0,48.0,500,0.0,0.0,10.366677821756236,11.325611877454957,0.9205947527978187,,,
R3,Stationary_WN,0.09718538702640989,0.07730111005133633,None,3,,,500,0.0,0.0,0.0,0.0,10.123246193753468,,,
R4,PureTrend_RandomWalk,0.9943331734949676,0.14652040671961974,None,24,,,500,,,0.0,0.0,1.132537288664441,,,-0.3134004776573929
R1,Trend+MultiSeason,0.9983663079509553,0.9585473249410627,24,24,24.0,48.0,500,-0.25352699195004713,-1.931016387845711e-05,10.351427654929195,3.8435961726558086,0.5344680843951775,,,
R2,Pure_MultiSeason,0.7077612169420082,0.9517289295207698,24,24,24.0,48.0,500,0.0,0.0,26.963635021053417,11.453689782057644,0.9292128334149437,,,
R3,Stationary_AR,0.0022525545611472575,0.5446809662078504,None,167,,,500,0.0,0.0,0.0,0.0,5.0,0.4589683183663265,,
R4,PureTrend_Break,0.9999363471889543,0.9997461767720103,None,250,,,500,,,0.0,0.0,0.8277748752947193,,250.0,
R1,Trend+MultiSeason,0.9964261968274829,0.9684475472808906,12,12,12.0,24.0,500,-0.30956708446960113,-1.6052416053829082e-05,21.547973875196043,7.733635385637837,0.7065754011705199,,,
R2,Pure_MultiSeason,0.04280808548965653,0.9894267421255155,12,24,12.0,24.0,500,0.0,0.0,11.638072860048714,11.808364694602608,1.4191692275768388,,,
R3,Stationary_WN,0.09150121047355253,0.21468457965918675,None,8,,,500,0.0,0.0,0.0,0.0,5.351573507681863,,,
R4,PureTrend_Break,0.9999244009726359,0.9996990217976143,None,250,,,500,,,0.0,0.0,1.3631602974725685,,250.0,
R1,Trend+MultiSeason,0.9942056521473321,0.9766005883108967,24,24,24.0,48.0,500,0.22089805202423285,3.4108453828889636e-05,24.056613887224856,6.723855859286553,0.944699578152919,,,
R2,Pure_MultiSeason,0.5449555162649034,0.9832826931208499,24,24,24.0,48.0,500,0.0,0.0,28.243489022303226,4.980991780930736,1.914381076082476,,,
R3,Stationary_AR,0.06920338990682251,0.24541236068670869,None,62,,,500,0.0,0.0,0.0,0.0,5.0,0.5776653184216154,,
R4,PureTrend_RandomWalk,0.9294478522571978,0.21427916132588842,None,24,,,500,,,0.0,0.0,1.3020704537075252,,,-0.11259948662056832
R1,Trend+MultiSeason,0.9987383406870739,0.9945724947769872,36,36,36.0,72.0,500,0.24030424905601308,-3.3854516166937884e-05,21.895358927758508,2.8332406754646122,0.5206647339192156,,,
R2,Pure_MultiSeason,0.5089981940381474,0.9645461562222347,36,36,36.0,72.0,500,0.0,0.0,18.963139955608327,4.695319127047501,1.9379951404797917,,,
R3,Stationary_AR,0.12794720626870149,0.2750629740015573,None,24,,,500,0.0,0.0,0.0,0.0,5.0,0.5110200786246503,,
R4,PureTrend_Break,0.9997419669378848,0.9989743527710532,None,250,,,500,,,0.0,0.0,1.4097224106367814,,250.0,
R1,Trend+MultiSeason,0.9852741656316794,0.9562558695606722,48,50,48.0,96.0,500,-0.16266295174001094,-2.8053204777620625e-05,20.266843271893286,5.823640564415498,1.3749602812152195,,,
R2,Pure_MultiSeason,0.013839597454588182,0.9824485100941113,48,100,48.0,96.0,500,0.0,0.0,10.5862331824418,11.713763510410098,1.1105961808782783,,,
R3,Stationary_AR,0.1492863514781776,0.20711161403023226,None,22,,,500,0.0,0.0,0.0,0.0,5.0,0.6449283194607054,,
R4,PureTrend_Exponential,0.9902967678269939,0.22897307460131844,None,24,,,500,,,0.0,0.0,0.6398211317870812,,,
R1,Trend+MultiSeason,0.9963996020265719,0.9541777818884145,36,36,36.0,72.0,500,-0.15344984394248165,1.729322114919469e-05,8.138195295401742,2.489122924490819,0.7627965679969573,,,
R2,Pure_MultiSeason,0.7194622125508412,0.8801483887585173,36,36,36.0,72.0,500,0.0,0.0,13.835342476473869,9.749258117345455,0.5049914632938401,,,
R3,Stationary_AR,0.20578386175103314,0.3075927391446882,None,15,,,500,0.0,0.0,0.0,0.0,5.0,0.4527745093142608,,
R4,PureTrend_Exponential,0.9908961739704878,0.2990507952789182,None,24,,,500,,,0.0,0.0,1.0416532295337135,,,
R1,Trend+MultiSeason,0.9975023473592407,0.9285727505298024,24,24,24.0,48.0,500,0.36118038265262375,4.118000083310363e-05,14.048253599363889,6.624525111214867,1.4511472563406105,,,
R2,Pure_MultiSeason,0.6409281161034499,0.9778426170888259,24,24,24.0,48.0,500,0.0,0.0,28.610376322325706,6.907909960447921,1.8177106987649776,,,
R3,Stationary_WN,0.14464690617299814,0.1882030760424358,None,5,,,500,0.0,0.0,0.0,0.0,14.59541001714378,,,
R4,PureTrend_RandomWalk,0.9844550762888437,0.10779740365649215,None,24,,,500,,,0.0,0.0,0.8700880458644064,,,0.31303986682575435
R1,Trend+MultiSeason,0.989238516730504,0.9580367998203987,24,24,24.0,48.0,500,-0.18418573852811906,1.4384933673450592e-05,17.92904531573998,6.977475569304405,0.529835685278007,,,
R2,Pure_MultiSeason,0.6155689628642041,0.9575095096402223,24,24,24.0,48.0,500,0.0,0.0,18.145275547531277,5.8616576078302804,1.804483930880949,,,
R3,Stationary_WN,0.10028667709118555,0.1334983336665666,None,3,,,500,0.0,0.0,0.0,0.0,14.106237451078934,,,
R4,PureTrend_RandomWalk,0.9868060731680062,0.22472385689173358,None,24,,,500,,,0.0,0.0,1.4905123244995804,,,0.23244801814872426
R1,Trend+MultiSeason,0.9963898809597056,0.9427683938947604,36,36,36.0,72.0,500,0.3599259840069118,-4.09338561328255e-05,16.989181099282057,7.8731632691353415,0.7624388637534906,,,
R2,Pure_MultiSeason,0.6428531746813169,0.9757957615594435,36,36,36.0,72.0,500,0.0,0.0,27.60586492580031,7.367013400884531,1.991612354609406,,,
R3,Stationary_WN,0.044422187004560576,0.18871692317182887,None,18,,,500,0.0,0.0,0.0,0.0,10.2955648026572,,,
R4,PureTrend_Exponential,0.9983153677243107,0.19837060006016072,None,24,,,500,,,0.0,0.0,0.6942502292324365,,,
R1,Trend+MultiSeason,0.9926673562958976,0.9675772671329128,24,24,24.0,48.0,500,0.21861610185699382,4.002207516792267e-05,23.038855611423052,7.81650495314158,0.6761246587229538,,,
R2,Pure_MultiSeason,0.7095958436846733,0.9484082632398947,24,24,24.0,48.0,500,0.0,0.0,27.013511541676934,11.876008246642638,0.505562187419028,,,
R3,Stationary_WN,0.009435059517271083,0.20803109773891348,None,56,,,500,0.0,0.0,0.0,0.0,7.893475877338986,,,
R4,PureTrend_Exponential,0.9926899948413646,0.20268102946660704,None,24,,,500,,,0.0,0.0,0.7243114121850143,,,
R1,Trend+MultiSeason,0.9982031221767448,0.9825799172918358,12,12,12.0,24.0,500,-0.28352523937478447,3.919752734371982e-05,17.239112184339625,3.514151629934619,1.3481343240211805,,,
R2,Pure_MultiSeason,0.7402995800740841,0.9552894703876554,12,12,12.0,24.0,500,0.0,0.0,26.91100352301491,11.188799355024729,1.3831072478249586,,,
R3,Stationary_WN,0.2483155217495101,0.13904113946956342,None,2,,,500,0.0,0.0,0.0,0.0,11.071672401256784,,,
R4,PureTrend_Break,0.9999531776630857,0.9998122482328986,None,250,,,500,,,0.0,0.0,1.1065261327302816,,250.0,
R1,Trend+MultiSeason,0.9967548758418805,0.9878715825404477,36,36,36.0,72.0,500,0.21324519658553545,-1.7786667945314485e-05,21.52717123375435,4.056143413485792,0.788389390116493,,,
R2,Pure_MultiSeason,0.6321133180230087,0.9416302554327682,36,36,36.0,72.0,500,0.0,0.0,17.9486399637657,7.1559585680380735,1.8783409084562148,,,
R3,Stationary_WN,0.24642660082905765,0.10183651589043996,None,2,,,500,0.0,0.0,0.0,0.0,7.920249215399023,,,
R4,PureTrend_Exponential,0.9940607802642917,0.2737083832805788,None,24,,,500,,,0.0,0.0,1.1915242202173602,,,
R1,Trend+MultiSeason,0.9963466953778817,0.9937350878536226,24,24,24.0,48.0,500,-0.16397909713000103,4.0735052242996965e-05,22.351977432970735,2.0871545573477723,1.072424963896546,,,
R2,Pure_MultiSeason,0.7011423365154297,0.9780922870817464,24,24,24.0,48.0,500,0.0,0.0,17.995220637614082,5.042060164949548,0.5503690998445864,,,
R3,Stationary_WN,0.031650706276289964,0.25152736621847405,None,22,,,500,0.0,0.0,0.0,0.0,5.8622996398343306,,,
