True_Sector,Pattern,F_T_STL,F_S_STL,F_R_STL,F_T_STL_EMD,F_S_STL_EMD,F_I_STL_EMD,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
S3,Stationary_AR,0.1462488387555524,0.18380215154407853,0.0,0.13062813662488915,0.4143064386288229,0.47459063216545994,None,13,,,300,0.0,0.0,0.0,0.0,5.0,0.42647306307538607,,
S4,Trending_ExponentialGrowth,0.9797017587770565,0.17415157423399874,0.0,0.987862933053168,0.3361478349739474,0.395173357922767,None,24,,,300,,,0.0,0.0,1.1255568521927042,,,
S1,Composite,0.991186098197269,0.9670168590911183,0.0,0.999816462821148,0.9992826074766631,0.9797087106351107,48,50,48.0,96.0,300,-0.3890434104737134,-1.5208179520258411e-05,24.025894166889845,7.640056627207228,0.6741155861221981,,,
S2,Seasonal,0.17310883154217194,0.9440657556737078,0.0,0.5237525283989274,0.9943713161707046,0.9168449037397992,48,50,48.0,96.0,300,0.0,0.0,29.037846158492595,6.440455496210315,1.797857581349663,,,
S3,Stationary_WN,0.10128040928941129,0.22795611575474128,0.0,0.5498901794311621,0.3174754584537972,0.36357989159185544,None,2,,,300,0.0,0.0,0.0,0.0,8.3539072770905,,,
S4,Trending_MeanShift,0.9999393805183632,0.999756503209474,0.0,0.9999132560942325,0.9996497771743406,0.0,None,150,,,300,,,0.0,0.0,1.141694705801713,,150.0,
S1,Composite,0.9704270228717659,0.9063208851689945,0.0,0.9967852445195222,0.9880006882723515,0.8959698893699186,36,38,36.0,72.0,300,0.24479102246684012,-4.983781200974669e-05,16.101216166857615,7.449625382102339,1.4472944031734087,,,
S2,Seasonal,0.4775353889461662,0.977692393247063,0.0,0.8844948437166894,0.9986554721002242,0.9455364344310897,36,38,36.0,72.0,300,0.0,0.0,29.87114618587865,5.386085095516341,0.9607157595347775,,,
S3,Stationary_WN,0.08022891338842042,0.24166500280575087,0.0,0.2336431356530917,0.3178172188397773,0.26534090897402574,None,9,,,300,0.0,0.0,0.0,0.0,12.111216071539006,,,
S4,Trending_ExponentialGrowth,0.9990402549846203,0.13821971192751537,0.0,0.999604813533844,0.49929486501479925,0.579693790152845,None,24,,,300,,,0.0,0.0,0.531075412673383,,,
S1,Composite,0.9819408862822271,0.9455129567831969,0.0,0.99933213574786,0.9978805053926639,0.9641711227386336,48,50,48.0,96.0,300,0.2475530409455534,1.8138919588036004e-05,18.106187085422313,7.3865683405127065,0.923712857209589,,,
S2,Seasonal,0.10811660314380245,0.9522889707796324,0.0,0.7428800230329801,0.997978557563206,0.964619488244396,48,50,48.0,96.0,300,0.0,0.0,28.63601079167474,5.369262170097554,0.8892654118954342,,,
S3,Stationary_WN,0.10517402964386036,0.08836721742564457,0.0,0.38399684875517814,0.1473451409110107,0.38391803737090946,None,3,,,300,0.0,0.0,0.0,0.0,9.561980822876972,,,
S4,Trending_ExponentialGrowth,0.9952411165127002,0.22221067259233362,0.0,0.996838337069808,0.4140249504360177,0.32220896564013235,None,24,,,300,,,0.0,0.0,0.7516639579075042,,,
S1,Composite,0.9867333013447436,0.9729682817098517,0.0,0.9990852410427513,0.9981499369030071,0.9326404688880425,12,12,12.0,24.0,300,-0.1978291730677914,-1.7745906584451984e-05,17.437342196347693,5.713481342677742,0.8021395985763492,,,
S2,Seasonal,0.6868879128770295,0.9676498342284614,0.0,0.8169577849349873,0.9941763071850465,0.8229215279387635,12,12,12.0,24.0,300,0.0,0.0,20.637978709145866,6.432623281963105,1.5443793724663646,,,
S3,Stationary_WN,0.28388698061035766,0.16687335704030304,0.0,0.5036921789727845,0.25652593806270807,0.33796037247261357,None,3,,,300,0.0,0.0,0.0,0.0,7.386569562707052,,,
S4,Trending_MeanShift,0.9999151591828078,0.9996625488902443,0.0,0.999938778108949,0.9997550365270942,0.2771305224776155,None,150,,,300,,,0.0,0.0,0.8592073371774759,,150.0,
S1,Composite,0.9891353216309455,0.895659327534211,0.0,0.999597130732898,0.9954606442811859,0.9638158935975784,24,25,24.0,48.0,300,0.35719731979480995,-3.38278753930927e-05,13.283935902467764,7.81506366966151,0.8357361589353596,,,
S2,Seasonal,0.6379010642351057,0.9665574367397537,0.0,0.9468663376177586,0.9986961615209027,0.9650346948149567,24,25,24.0,48.0,300,0.0,0.0,26.526366749334567,8.00212131271754,0.9243525203228355,,,
S3,Stationary_AR,0.24482805986275857,0.3488087210511045,0.0,0.4413548090102476,0.5225447322400298,0.5825172933567356,None,24,,,300,0.0,0.0,0.0,0.0,5.0,0.44628875156392833,,
S4,Trending_RandomWalkDrift,0.9925331699248522,0.7151346222736181,0.0,0.02717120020549979,0.0,0.0,None,100,,,300,,,0.0,0.0,0.7418891492432766,,,0.48125269286432903
S1,Composite,0.9919877301810178,0.9592755872295566,0.0,0.9996829621522842,0.9982382636138429,0.9611275640797698,24,25,24.0,48.0,300,0.3743389837471909,-1.579245007155961e-05,20.03014082791804,6.878368054618932,0.907204580148842,,,
S2,Seasonal,0.6406457278470118,0.9465967668946322,0.0,0.9286175696724143,0.9970786259505685,0.9518636210953147,24,25,24.0,48.0,300,0.0,0.0,26.72970642739434,10.579507872513437,1.6294708773904278,,,
S3,Stationary_AR,0.08045520131041917,0.32924284754976685,0.0,0.09770555930398439,0.6407491042691067,0.6382802220822592,None,38,,,300,0.0,0.0,0.0,0.0,5.0,0.5825102989355343,,
S4,Trending_RandomWalkDrift,0.9897931184974278,0.15468348902989326,0.0,0.9991756337564451,0.7678534566100907,0.9186328523287974,None,24,,,300,,,0.0,0.0,0.6934492034330471,,,0.46446691076297464
S1,Composite,0.9940226325309727,0.917507623976049,0.0,0.9994330258473322,0.9905533752886937,0.9060112362870072,36,38,36.0,72.0,300,0.3266645573291685,-2.0341472921617388e-05,10.18117172132019,4.469849355450241,0.9893905348829551,,,
S2,Seasonal,0.6740634222936688,0.8435024950053506,0.0,0.9301831815360823,0.9874360463517323,0.9360366102993121,36,38,36.0,72.0,300,0.0,0.0,13.209064456177597,10.073385136933148,1.5636219540991754,,,
S3,Stationary_AR,0.266240563768505,0.359398146485605,0.0,0.34663703596257145,0.4606037070366592,0.4180108738333542,None,23,,,300,0.0,0.0,0.0,0.0,5.0,0.5703192575791957,,
S4,Trending_MeanShift,0.9998973753592033,0.9995894242803716,0.0,0.999905289666509,0.999623408391802,0.07923767943568749,None,150,,,300,,,0.0,0.0,1.1022653988232092,,150.0,
S1,Composite,0.9788921144829181,0.9293887821993722,0.0,0.9984261576729123,0.993879260340751,0.9277866686505802,36,38,36.0,72.0,300,0.26614740521018954,-4.990521868723825e-05,17.078937574006282,7.064633142654051,1.341440515978456,,,
S2,Seasonal,0.6253114912412194,0.9538707512994515,0.0,0.9800206193667068,0.9992284793244647,0.985415845886433,36,38,36.0,72.0,300,0.0,0.0,22.150809976198524,7.681105574448472,0.5741811548469834,,,
S3,Stationary_WN,0.01978904699820483,0.27184916534576664,0.0,0.07008409562540308,0.4609023259723468,0.3663561947622346,None,17,,,300,0.0,0.0,0.0,0.0,6.531894294648505,,,
S4,Trending_RandomWalkDrift,0.990284040109138,0.39469762041757095,0.0,0.9985217667577885,0.8640563397095821,0.8496771358627779,None,24,,,300,,,0.0,0.0,1.2123334209564265,,,0.18182761189914012
S1,Composite,0.9908278778825734,0.9754318419049662,0.0,0.9982013697316106,0.9947221147244506,0.8011096150729305,36,38,36.0,72.0,300,0.3168292995392972,1.6331987338048017e-05,24.36632536734507,2.9352131352767517,1.2861599542592972,,,
S2,Seasonal,0.5726130896017304,0.9050293690385702,0.0,0.7846206484804731,0.9823328020129063,0.8477804027904419,36,38,36.0,72.0,300,0.0,0.0,16.067804293929704,7.488584596428745,1.8402103017782623,,,
S3,Stationary_WN,0.10030764824134197,0.027590465961966903,0.0,0.38079256603788547,0.0732415693656322,0.32331253986480857,None,3,,,300,0.0,0.0,0.0,0.0,6.6227946140617675,,,
S4,Trending_MeanShift,0.9999512207375489,0.9998049628559228,0.0,0.9999304946715747,0.9997214963100228,0.0,None,150,,,300,,,0.0,0.0,0.7926856188835693,,150.0,
S1,Composite,0.9877661587025534,0.9680008639101901,0.0,0.9984719672896933,0.9957513323996722,0.8766804518657877,48,50,48.0,96.0,300,0.27093191205203315,-3.697384824912278e-05,20.03340003004741,5.090165227859561,1.0516954978108983,,,
S2,Seasonal,0.6184795884436189,0.8848272025131364,0.0,0.9262965284514839,0.9936172821397916,0.9514248851974078,48,50,48.0,96.0,300,0.0,0.0,17.01055633882623,9.924593986885153,1.2316149985842921,,,
S3,Stationary_AR,0.15280877693544725,0.25040600865424734,0.0,0.4064962196799793,0.5770658420037156,0.6850677006540049,None,38,,,300,0.0,0.0,0.0,0.0,5.0,0.5521325489722999,,
S4,Trending_MeanShift,0.9998855208720321,0.999545468953688,0.0,0.999846350679004,0.9993945486545389,0.0,None,150,,,300,,,0.0,0.0,1.0595716620986437,,150.0,
S1,Composite,0.9657482268129635,0.9164838726639192,0.0,0.9991196090172558,0.9977773823127274,0.9760453675494628,48,50,48.0,96.0,300,0.19888089405600864,-4.521265310346465e-05,15.021639516787298,7.891652691036606,0.8415269643085984,,,
S2,Seasonal,0.2344647031664896,0.9241182291681578,0.0,0.5746880545254748,0.9921390433804397,0.9108972692097005,48,50,48.0,96.0,300,0.0,0.0,25.370415904568397,7.036482772355898,1.3168982227403792,,,
S3,Stationary_WN,0.11317798879836727,0.14975083007714696,0.0,0.4128474095283243,0.23660803139851128,0.3711430119276855,None,4,,,300,0.0,0.0,0.0,0.0,8.642403824574334,,,
S4,Trending_RandomWalkDrift,0.9882345132433985,0.0987664944212352,0.0,0.9985912713940288,0.5725970583763923,0.8876476226087372,None,24,,,300,,,0.0,0.0,1.4984983215679963,,,0.11094311864149704
S1,Composite,0.9954999237697985,0.9774448735641388,0.0,0.9991953623766308,0.9953739027770423,0.8212051898665357,24,25,24.0,48.0,300,-0.3890058876887944,4.198679309312773e-05,20.244151643850294,2.9765541527343897,1.1431631736425638,,,
S2,Seasonal,0.6194019102130872,0.9476866843839339,0.0,0.8942203109413834,0.9960655294376001,0.933892426430711,24,25,24.0,48.0,300,0.0,0.0,17.27673291148443,6.50952170253675,1.087324492857159,,,
S3,Stationary_WN,0.1852675760243464,0.20706514386261798,0.0,0.40164243516670106,0.3466612598123644,0.31138786582807876,None,5,,,300,0.0,0.0,0.0,0.0,13.174500957366737,,,
S4,Trending_RandomWalkDrift,0.9946407351602671,0.1826003167191722,0.0,0.9994760664438594,0.7622721814359001,0.9049907297978879,None,24,,,300,,,0.0,0.0,1.2055995996578035,,,-0.3273338689485865
S1,Composite,0.9718030900270399,0.8996380494944645,0.0,0.9928911774874885,0.970447338579113,0.757778500007094,36,38,36.0,72.0,300,-0.15480720249101423,4.1840959296620654e-05,8.674074051980737,3.3201302206427474,1.2766875251052803,,,
S2,Seasonal,0.024465667206765795,0.9878973933097068,0.0,0.12818177979662837,0.9975930359321254,0.8172531736330915,36,75,36.0,72.0,300,0.0,0.0,14.17888684730626,11.969709939397685,0.7832446709082782,,,
S3,Stationary_AR,0.2220431165397201,0.5059395918616599,0.0,0.3563496144736319,0.7038293381019932,0.6091662157247745,None,50,,,300,0.0,0.0,0.0,0.0,5.0,0.6860632614260949,,
S4,Trending_MeanShift,0.9999530022749671,0.9998104812820316,0.0,0.9998770973843715,0.9995006831661678,0.0,None,150,,,300,,,0.0,0.0,0.8319197949492296,,150.0,
S1,Composite,0.9466639389506224,0.9645092840429325,0.0,0.9955034299121108,0.9970652666598837,0.9230502159795506,48,50,48.0,96.0,300,0.13690256131729311,-4.382537698902988e-05,20.796001350982014,6.173393908897002,1.0835302352013425,,,
S2,Seasonal,0.5107989758086706,0.9392349237017693,0.0,0.7825267692867381,0.9927217322081494,0.8920493672861353,48,50,48.0,96.0,300,0.0,0.0,15.915134773003565,5.626019340468561,1.0882624499033846,,,
S3,Stationary_AR,0.0,0.6980946945755275,0.0,0.009939158380844582,0.7348678204163573,0.10911237445982025,None,150,,,300,0.0,0.0,0.0,0.0,5.0,0.5053892135587973,,
S4,Trending_ExponentialGrowth,0.9728498010931987,0.30259852365573203,0.0,0.9821704102534619,0.3986003779276549,0.3252659833514533,None,24,,,300,,,0.0,0.0,1.2572103750855042,,,
S1,Composite,0.9434332219225695,0.9520384733550744,0.0,0.9979402541592842,0.9983351085603359,0.967722018734553,48,50,48.0,96.0,300,0.11423627140657719,4.4410724118530135e-05,19.204210720250337,7.547422982868237,0.7718017501410288,,,
S2,Seasonal,0.24352357530235336,0.9466508345327298,0.0,0.6715952416357642,0.9957476841615963,0.9299573677056028,48,50,48.0,96.0,300,0.0,0.0,28.9604348953333,6.876701444036185,1.6462233159303494,,,
S3,Stationary_WN,0.16747004901176132,0.21559213278001743,0.0,0.20031895361649765,0.3402796378837074,0.23489098202241587,None,9,,,300,0.0,0.0,0.0,0.0,11.539813913552504,,,
S4,Trending_MeanShift,0.9998108781431598,0.999242149054697,0.0,0.9998044028685411,0.9992358176914491,0.0,None,150,,,300,,,0.0,0.0,1.388625967781624,,150.0,
S1,Composite,0.9940094196973407,0.9736561382096067,0.0,0.9998030204871329,0.999131703996123,0.9675284734938328,12,12,12.0,24.0,300,-0.3814576326729219,3.174151735362195e-05,21.489283127080725,7.140253280508115,0.6846546179553533,,,
S2,Seasonal,0.7234656484902916,0.9548700660408362,0.0,0.9204247516615627,0.9964229895956395,0.9231658530690721,12,12,12.0,24.0,300,0.0,0.0,21.93647444273177,8.956446847159544,1.3766592217370481,,,
S3,Stationary_WN,0.1098654841167177,0.06191813502193044,0.0,0.3948664061230833,0.11189735085129704,0.27666485749358616,None,3,,,300,0.0,0.0,0.0,0.0,8.683630737047903,,,
S4,Trending_ExponentialGrowth,0.9840020666356502,0.2460448975284919,0.0,0.9900730914045326,0.40303789725677386,0.3800286323868739,None,24,,,300,,,0.0,0.0,0.7748578247544367,,,
S1,Composite,0.9567324705385438,0.9526556750507592,0.0,0.9941005015499701,0.9933359336382037,0.873899977029398,36,38,36.0,72.0,300,-0.22838956838883742,2.7136714806525655e-05,24.990296095864792,5.266908515394885,1.0946352307644487,,,
S2,Seasonal,0.31075068720406496,0.9178825384450734,0.0,0.6978232739844048,0.9877150985930817,0.879246326837021,36,38,36.0,72.0,300,0.0,0.0,15.0729125512837,4.3191662305121845,1.164129556954772,,,
S3,Stationary_AR,0.10653130196945637,0.31402488123818295,0.0,0.23673227424276688,0.6406677064351284,0.6872733010675686,None,43,,,300,0.0,0.0,0.0,0.0,5.0,0.4495229139151919,,
S4,Trending_ExponentialGrowth,0.9793316240905758,0.07142773431387961,0.0,0.9876748124691361,0.31325771382187806,0.39998251861474077,None,24,,,300,,,0.0,0.0,1.3125679430768766,,,
S1,Composite,0.9735265891689425,0.9384987589730809,0.0,0.9958436117858844,0.9898269461216467,0.8517879345561965,48,50,48.0,96.0,300,-0.16431385349143207,2.451849217792803e-05,11.815236616945656,4.685369813894512,1.195123768862386,,,
S2,Seasonal,0.5626403574025205,0.9730431953800384,0.0,0.8263736865332543,0.997103957838936,0.8998146180856128,48,50,48.0,96.0,300,0.0,0.0,22.03357326569287,5.361323228051551,1.22579212250311,,,
S3,Stationary_AR,0.10664845644897913,0.2634620014102067,0.0,0.17339231493221874,0.39550673916832046,0.39063766720214343,None,20,,,300,0.0,0.0,0.0,0.0,5.0,0.47045759397237535,,
S4,Trending_RandomWalkDrift,0.9499544871257516,0.16160303132789267,0.0,0.9946475855258025,0.6911658082900571,0.8941978768027492,None,24,,,300,,,0.0,0.0,1.2499416001002959,,,-0.10766423281994349
S1,Composite,0.967230108030252,0.9698933879039431,0.0,0.9932558174585379,0.9933100061823679,0.8010371677151996,48,50,48.0,96.0,300,-0.1290657278195745,4.206050296318059e-05,14.458181223060778,2.3216965904366162,1.2137700717043702,,,
S2,Seasonal,0.5723837125663953,0.9566821336484533,0.0,0.8036243179337816,0.9940566752499314,0.8740291587030369,48,50,48.0,96.0,300,0.0,0.0,21.738116979490044,6.613871648767939,1.590184596143002,,,
S3,Stationary_WN,0.06747581957823101,0.20184210877522546,0.0,0.2720520843243075,0.35024618327017865,0.4798123928903846,None,8,,,300,0.0,0.0,0.0,0.0,9.729926361698993,,,
S4,Trending_RandomWalkDrift,0.9870998780658917,0.41588103121339604,0.0,0.7182826733212606,0.0,0.0,None,100,,,300,,,0.0,0.0,1.492877278961025,,,0.4444619495142449
S1,Composite,0.9761610792584079,0.9751923496152801,0.0,0.9985817576610141,0.9984954303787534,0.9430018048887502,48,50,48.0,96.0,300,0.18238964501822466,4.269420198285213e-05,24.707006810833377,6.348677626774488,1.006005913580424,,,
S2,Seasonal,0.6844803251504179,0.9022000050576098,0.0,0.9592931217061569,0.995926060182153,0.963276405169872,48,50,48.0,96.0,300,0.0,0.0,12.07165665141105,7.191046653297414,0.89151439899783,,,
S3,Stationary_WN,0.15006600698736283,0.11310556458476151,0.0,0.3967921365094853,0.18261113719425293,0.35810057853347865,None,3,,,300,0.0,0.0,0.0,0.0,5.38896872252042,,,
S4,Trending_MeanShift,0.9997200321743597,0.9988847178495341,0.0,0.9998009223606796,0.9992175723262633,0.2925516433323144,None,150,,,300,,,0.0,0.0,1.0448074542337151,,150.0,
S1,Composite,0.8978037740865403,0.9569679334279441,0.0,0.9932638251789995,0.9974978855601506,0.9484808581103662,24,25,24.0,48.0,300,0.10475151859376705,-1.5588281938258266e-05,22.9313650112258,7.978901283913666,1.1087441244091472,,,
S2,Seasonal,0.03741766182224637,0.9818217020730367,0.0,0.2450151733660907,0.9988722836173016,0.9434451175210746,24,50,24.0,48.0,300,0.0,0.0,16.922849419046678,11.40203284850016,0.7953262269418435,,,
S3,Stationary_WN,0.26241280787516763,0.28123661446141135,0.0,0.35477814043095546,0.3438288015005053,0.24238985814130565,None,4,,,300,0.0,0.0,0.0,0.0,5.161241787363304,,,
S4,Trending_ExponentialGrowth,0.9857312507007884,0.2858633422093114,0.0,0.9903371597357016,0.4202164418457721,0.30974870208561156,None,24,,,300,,,0.0,0.0,0.994235645422318,,,
S1,Composite,0.9960663121245145,0.9661339716935929,0.0,0.9985052704411655,0.9872912090294518,0.6237603809745198,12,12,12.0,24.0,300,0.3287088747603373,-3.769763447941936e-05,13.2567725356732,2.5561283279470794,1.4919473003216943,,,
S2,Seasonal,0.7515572024768793,0.9349524230737123,0.0,0.9845351255762952,0.9988693440280644,0.9835836797491481,12,12,12.0,24.0,300,0.0,0.0,20.146207392703804,10.762357962901493,0.6926258505912735,,,
S3,Stationary_WN,0.19103757040171854,0.20633821600845614,0.0,0.4358102196095912,0.27955733782635783,0.29110795392458777,None,3,,,300,0.0,0.0,0.0,0.0,13.754472570247497,,,
S4,Trending_MeanShift,0.9999793712657409,0.9999174518828567,0.0,0.9999805186220159,0.999922342340428,0.056489820778031774,None,150,,,300,,,0.0,0.0,0.5176581996691207,,150.0,
S1,Composite,0.9892082706086672,0.9437800444374987,0.0,0.9994035523151229,0.9964604414366335,0.9458472266992475,36,38,36.0,72.0,300,-0.32928482438664813,1.0325886632724407e-05,16.71720339321653,6.140762216870383,1.1829606917360533,,,
S2,Seasonal,0.6177681907974529,0.9064859146772176,0.0,0.9191388383692457,0.9934756774338112,0.9427624352873563,36,38,36.0,72.0,300,0.0,0.0,14.116190318738637,7.229749024877204,1.0276947049636784,,,
S3,Stationary_AR,0.10880654954078062,0.27172460833816736,0.0,0.17653020930588514,0.3657382863758992,0.46689123543875555,None,15,,,300,0.0,0.0,0.0,0.0,5.0,0.420726228870772,,
S4,Trending_MeanShift,0.99993110483055,0.999724817058272,0.0,0.9999542002655317,0.9998165710126575,0.3343061287875425,None,150,,,300,,,0.0,0.0,1.2910712696217255,,150.0,
S1,Composite,0.992718993745852,0.9712737594667666,0.0,0.9991951101457545,0.9964820940756804,0.8904374118565732,24,25,24.0,48.0,300,0.16156464767701537,-2.3579841734228135e-05,9.457827958662158,2.1273735331816175,0.5047163930271039,,,
S2,Seasonal,0.6713816048076902,0.8994621255572122,0.0,0.9560344881633209,0.9959076950848845,0.9659126190724837,24,25,24.0,48.0,300,0.0,0.0,18.221574197672368,10.402135980301725,1.200875750946192,,,
S3,Stationary_AR,0.07392351568159417,0.29950092620544955,0.0,0.09268793041236134,0.5612039613068052,0.5432530125985953,None,38,,,300,0.0,0.0,0.0,0.0,5.0,0.5073733853853237,,
S4,Trending_RandomWalkDrift,0.8329261909357737,0.6575142300328505,0.0,0.9374979453585017,0.8858296160215126,0.6757942886971962,None,150,,,300,,,0.0,0.0,0.7788485498326431,,,-0.3999511212196879
S1,Composite,0.9809644507833036,0.9083277084375403,0.0,0.9981100903094892,0.9909684069532232,0.9069974211016814,12,12,12.0,24.0,300,0.23627964692954306,2.271515103853407e-05,13.263636904851634,7.800273641442522,1.4568649696803375,,,
S2,Seasonal,0.7314788924924307,0.8523282050840084,0.0,0.9305694153523341,0.9878708555825684,0.9282507816424442,12,12,12.0,24.0,300,0.0,0.0,13.756093419526925,11.000130880710984,1.7944903812466304,,,
S3,Stationary_AR,0.0987907804567486,0.7567308435952514,0.0,0.0,0.7397736994585027,0.0,None,150,,,300,0.0,0.0,0.0,0.0,5.0,0.48869451425088034,,
