True_Quadrant,Pattern,F_T,F_S,True_P,Est_P,rand_p1,rand_p2,length,slope,curve,amp1,amp2,noise_std,phi,break_point,drift
Q4,PureTrend_Break,0.9999453591841878,0.9997803352717516,None,150,,,300,,,0.0,0.0,1.20057531760103,,150.0,
Q1,Trend+MultiSeason,0.9999980816523798,0.45656915655513,36,24,36.0,72.0,300,0.337491169468367,2.24978700456643,22.760743532634287,4.487354212075839,0.642707057339542,,,
Q2,Pure_MultiSeason,0.6551509275872709,0.912701962429169,36,38,36.0,72.0,300,0.0,0.0,22.337738431174643,11.539657734250923,0.6904126669858089,,,
Q3,Stationary_AR,0.2853948388106826,0.3449050869583101,None,18,,,300,0.0,0.0,0.0,0.0,5.0,0.6630778548817253,,
Q4,PureTrend_Break,0.9998759588610808,0.9995099783265559,None,150,,,300,,,0.0,0.0,1.2182509731693507,,150.0,
Q1,Trend+MultiSeason,0.9999982365544319,0.49211621572015585,24,24,24.0,48.0,300,-0.11902209727945122,3.529165982934795,12.784100437718733,7.2789352206332,1.2451948076587507,,,
Q2,Pure_MultiSeason,0.6160851375010128,0.9739242568708267,24,25,24.0,48.0,300,0.0,0.0,18.985954040080983,4.9030106273675536,0.9552732617889317,,,
Q3,Stationary_WN,0.010388403672520252,0.08490679691506509,None,4,,,300,0.0,0.0,0.0,0.0,13.985033521136412,,,
Q4,PureTrend_Break,0.9999457427015478,0.9997831712722812,None,150,,,300,,,0.0,0.0,1.4208379198842982,,150.0,
Q1,Trend+MultiSeason,0.9999982400090358,0.5457923837405252,12,24,12.0,24.0,300,0.11299782113541548,0.9773201685805388,24.44890985088153,7.342606745492301,0.7665896031358316,,,
Q2,Pure_MultiSeason,0.7103170819125598,0.9687516985108331,12,12,12.0,24.0,300,0.0,0.0,24.87177003413595,8.130903326449644,1.7641098039558534,,,
Q3,Stationary_WN,0.25551031402069957,0.2460332011725468,None,3,,,300,0.0,0.0,0.0,0.0,9.266737739784704,,,
Q4,PureTrend_Exponential,0.995844825875864,0.3600083040606338,None,24,,,300,,,0.0,0.0,0.8099405176524102,,,
Q1,Trend+MultiSeason,0.9999982404204776,0.48512876259692106,12,24,12.0,24.0,300,0.3198602158279541,-3.5518663367968877,18.787320012909056,3.0052040516598715,0.6230971943705387,,,
Q2,Pure_MultiSeason,0.7517088658175679,0.9202607379224508,12,12,12.0,24.0,300,0.0,0.0,18.39338036802208,10.910067486353164,0.8255386713771278,,,
Q3,Stationary_WN,0.01930668290347959,0.1860382536439822,None,18,,,300,0.0,0.0,0.0,0.0,11.40463801626133,,,
Q4,PureTrend_Break,0.9998833609894183,0.999531271422649,None,150,,,300,,,0.0,0.0,1.039749058882837,,150.0,
Q1,Trend+MultiSeason,0.9999982243856838,0.47614397566417865,48,24,48.0,96.0,300,0.11775570421689419,2.866031391462899,16.39983798502376,3.283925451643785,1.0524210533589788,,,
Q2,Pure_MultiSeason,0.6001054570818984,0.9721458844870128,48,50,48.0,96.0,300,0.0,0.0,27.7779819366531,7.19193577842166,1.2193206400342593,,,
Q3,Stationary_WN,0.06415677671732822,0.09349968900780703,None,2,,,300,0.0,0.0,0.0,0.0,10.28807062725503,,,
Q4,PureTrend_Exponential,0.9975833967246778,0.21218809907435665,None,24,,,300,,,0.0,0.0,0.7136688569118915,,,
Q1,Trend+MultiSeason,0.9999982444469422,0.46958845491060874,24,24,24.0,48.0,300,-0.13127698573212832,-1.8975791304755887,10.54953364409815,6.801317062966647,0.8785287041267165,,,
Q2,Pure_MultiSeason,0.4990697089655003,0.9860261715902339,24,25,24.0,48.0,300,0.0,0.0,26.820364063046714,4.175616846102999,1.1069379953320175,,,
Q3,Stationary_AR,0.15568027638298065,0.22767068866185858,None,12,,,300,0.0,0.0,0.0,0.0,5.0,0.4206026166957895,,
Q4,PureTrend_RandomWalk,0.9910635433046477,0.0495920581140481,None,24,,,300,,,0.0,0.0,1.133549394660684,,,-0.2758684731765291
Q1,Trend+MultiSeason,0.9999982400540393,0.4850076510091408,12,24,12.0,24.0,300,-0.23465896909894388,-3.616148482140342,18.712286796391986,6.842407029590751,1.0634029990280096,,,
Q2,Pure_MultiSeason,0.6662259030605073,0.983891455960031,12,12,12.0,24.0,300,0.0,0.0,22.16691735883091,4.932966305897604,1.6421358209352128,,,
Q3,Stationary_WN,0.006564055632533372,0.12380543902948016,None,12,,,300,0.0,0.0,0.0,0.0,11.76586372356011,,,
Q4,PureTrend_Break,0.9999502897492883,0.9998019094093556,None,150,,,300,,,0.0,0.0,0.857610628324075,,150.0,
Q1,Trend+MultiSeason,0.9999982187739335,0.4744423456460817,48,24,48.0,96.0,300,-0.3861438323846672,2.9394483312396043,19.951082798483693,7.831677562253042,1.1059920749456558,,,
Q2,Pure_MultiSeason,0.34318886872507026,0.9457777584028245,48,50,48.0,96.0,300,0.0,0.0,22.515830086498607,6.045428814666698,1.174708327218396,,,
Q3,Stationary_AR,0.10557035861065611,0.30883848697520255,None,16,,,300,0.0,0.0,0.0,0.0,5.0,0.40510971158338055,,
Q4,PureTrend_Exponential,0.9757698848981284,0.25466650129777035,None,24,,,300,,,0.0,0.0,1.2554286237016767,,,
Q1,Trend+MultiSeason,0.9999982430114872,0.46743655387381233,24,24,24.0,48.0,300,-0.3311480428847132,-3.0474860182158743,17.531950909067806,4.132383823429202,0.7853525854389402,,,
Q2,Pure_MultiSeason,0.01804337589526872,0.9689069633333361,24,50,24.0,48.0,300,0.0,0.0,10.643683900824769,7.597874992003956,1.351540829156326,,,
Q3,Stationary_AR,0.09612963431142885,0.4647175119793714,None,50,,,300,0.0,0.0,0.0,0.0,5.0,0.6654461708674368,,
Q4,PureTrend_Exponential,0.9976690609944628,0.3293854794694693,None,24,,,300,,,0.0,0.0,1.3312117511467085,,,
Q1,Trend+MultiSeason,0.9999982384781742,0.4991955894050838,12,24,12.0,24.0,300,0.26266229286229636,-1.342474323662786,15.980716839392276,7.509173593061025,1.2423997335614714,,,
Q2,Pure_MultiSeason,0.7572904536188478,0.9137993050613746,12,12,12.0,24.0,300,0.0,0.0,13.51523094050509,8.478985792005679,0.6953761044421396,,,
Q3,Stationary_WN,0.14743689356455558,0.0416723673689805,None,2,,,300,0.0,0.0,0.0,0.0,5.038481689789921,,,
Q4,PureTrend_Break,0.9999889437664652,0.9999559935516709,None,150,,,300,,,0.0,0.0,0.546794896409953,,150.0,
Q1,Trend+MultiSeason,0.9999981894356276,0.46951354058178896,48,24,48.0,96.0,300,-0.33742457720819063,2.21755131079582,24.982700678815373,4.295030727372026,1.2201067068096383,,,
Q2,Pure_MultiSeason,0.6365289597499669,0.9490493477882219,48,50,48.0,96.0,300,0.0,0.0,20.061748685718108,7.648367100345888,1.2463946961094905,,,
Q3,Stationary_WN,0.0,0.4912878817256494,None,100,,,300,0.0,0.0,0.0,0.0,14.985876523569502,,,
Q4,PureTrend_RandomWalk,0.9951975954894552,0.10455215093504722,None,24,,,300,,,0.0,0.0,0.5042346283105477,,,0.3428675298519502
Q1,Trend+MultiSeason,0.9999981410039717,0.4631614535323516,36,24,36.0,72.0,300,0.20693580865729236,1.4408518226000269,10.581884226093079,5.16592055657839,0.5733614601342089,,,
Q2,Pure_MultiSeason,0.5930626485756146,0.9420749561332321,36,38,36.0,72.0,300,0.0,0.0,25.72966622884154,9.553093308124206,1.2709328886967475,,,
Q3,Stationary_WN,0.16228703725288562,0.13688262770058457,None,2,,,300,0.0,0.0,0.0,0.0,12.792004688539365,,,
Q4,PureTrend_Break,0.9999701558840987,0.999880625967212,None,150,,,300,,,0.0,0.0,0.6805861804808155,,150.0,
Q1,Trend+MultiSeason,0.9999982413841116,0.4864670919607432,12,24,12.0,24.0,300,-0.35242133901106143,2.0100631883713826,10.741419354949944,6.164664108865411,0.8373823129532256,,,
Q2,Pure_MultiSeason,0.7415769930768773,0.9634333487070184,12,12,12.0,24.0,300,0.0,0.0,22.990615588687913,8.581249121599818,1.1255179528426422,,,
Q3,Stationary_WN,0.0,0.0,None,2,,,300,0.0,0.0,0.0,0.0,7.554659389727031,,,
Q4,PureTrend_Exponential,0.9971450338094894,0.31332281527997896,None,24,,,300,,,0.0,0.0,0.9619127208316087,,,
Q1,Trend+MultiSeason,0.99999826721758,0.49004599829018514,36,24,36.0,72.0,300,0.3842040952548976,-2.269619529266501,15.864590418446419,6.784710516235606,0.6954135764727984,,,
Q2,Pure_MultiSeason,0.5247502345048369,0.9707126189751111,36,38,36.0,72.0,300,0.0,0.0,28.024881019693343,6.562148050827199,1.1137599354692986,,,
Q3,Stationary_WN,0.10541384150054511,0.16068361882319215,None,4,,,300,0.0,0.0,0.0,0.0,6.414458100057122,,,
Q4,PureTrend_Break,0.9999635824403735,0.9998542547935606,None,150,,,300,,,0.0,0.0,0.5443199341812625,,150.0,
Q1,Trend+MultiSeason,0.9999982417058987,0.46928974551844593,24,24,24.0,48.0,300,0.11675801548705256,-4.0919326342786615,20.35924654402855,6.9611256218315525,0.6704548176620975,,,
Q2,Pure_MultiSeason,0.599404133741318,0.9658057372827441,24,25,24.0,48.0,300,0.0,0.0,24.795601967053415,7.0462670963519685,1.7314390939747912,,,
Q3,Stationary_AR,0.04983209128528554,0.37585190764726417,None,75,,,300,0.0,0.0,0.0,0.0,5.0,0.5758883750875,,
Q4,PureTrend_Exponential,0.9971017264409321,0.31761142740692483,None,24,,,300,,,0.0,0.0,1.2348136351234495,,,
Q1,Trend+MultiSeason,0.9999982334255008,0.49019227399099485,24,24,24.0,48.0,300,-0.15646257116068996,2.7988042470013306,8.56762736197333,6.669232713647755,0.7071929866019538,,,
Q2,Pure_MultiSeason,0.03901157168519964,0.9822158957700468,24,50,24.0,48.0,300,0.0,0.0,12.597757215444874,9.447724347192304,0.7653219554978063,,,
Q3,Stationary_AR,0.10316549612215986,0.22984360626690403,None,14,,,300,0.0,0.0,0.0,0.0,5.0,0.40976464686619624,,
Q4,PureTrend_RandomWalk,0.9859446531344346,0.1601334465376495,None,24,,,300,,,0.0,0.0,1.2906606583522449,,,-0.28831836961746515
Q1,Trend+MultiSeason,0.9999982599322279,0.49215444387797325,36,24,36.0,72.0,300,0.287204485227896,-1.6825738051768961,21.27244088125862,7.1599214442393215,1.2211696622525414,,,
Q2,Pure_MultiSeason,0.4362292601239196,0.8653627760408582,36,38,36.0,72.0,300,0.0,0.0,11.385734960730684,5.250888873935204,1.970567624712193,,,
Q3,Stationary_WN,0.14965443206612505,0.17336358923877515,None,4,,,300,0.0,0.0,0.0,0.0,11.701010620953603,,,
Q4,PureTrend_Exponential,0.984024564751059,0.1714166252789866,None,24,,,300,,,0.0,0.0,1.0319599469384122,,,
Q1,Trend+MultiSeason,0.9999981479046699,0.4669979138808632,36,24,36.0,72.0,300,0.23555300998054496,1.8201145547419182,12.532071620901323,5.385961633330431,1.3912919621102176,,,
Q2,Pure_MultiSeason,0.5676049895711506,0.9435771586895375,36,38,36.0,72.0,300,0.0,0.0,21.509554699593856,7.449432524023703,1.6750821224400938,,,
Q3,Stationary_WN,0.11291718097778236,0.24449048119213523,None,8,,,300,0.0,0.0,0.0,0.0,5.824304621253328,,,
Q4,PureTrend_Exponential,0.9987742646429186,0.06140549681457219,None,24,,,300,,,0.0,0.0,0.6903664003036437,,,
Q1,Trend+MultiSeason,0.9999982388770555,0.49695377844716027,24,24,24.0,48.0,300,0.21188052621176806,2.523391862278561,11.896379565453415,3.9604452809836284,1.0265779641161998,,,
Q2,Pure_MultiSeason,0.6454659023064093,0.9547820953141943,24,25,24.0,48.0,300,0.0,0.0,20.236986282585576,6.925743529445698,1.1900665706754328,,,
Q3,Stationary_AR,0.25342092311455755,0.3894374024822348,None,23,,,300,0.0,0.0,0.0,0.0,5.0,0.6598780399685098,,
Q4,PureTrend_Break,0.9999888597773567,0.9999553438055109,None,150,,,300,,,0.0,0.0,0.8425474776729112,,150.0,
Q1,Trend+MultiSeason,0.9999981399206929,0.4600596103019423,48,24,48.0,96.0,300,-0.3157531126811056,1.0599045605888402,18.15867766313836,2.4265752193811267,1.2687213357399871,,,
Q2,Pure_MultiSeason,0.36590837190008674,0.8456469331489241,48,50,48.0,96.0,300,0.0,0.0,15.04485723905605,7.193642396137843,1.4806027262201986,,,
Q3,Stationary_WN,0.08924859683447328,0.12235502361403361,None,3,,,300,0.0,0.0,0.0,0.0,14.380265840587022,,,
Q4,PureTrend_RandomWalk,0.9897839299597586,0.32846905115759994,None,24,,,300,,,0.0,0.0,0.5063872015200779,,,0.20674512568573664
Q1,Trend+MultiSeason,0.9999982414206513,0.485205013137058,12,24,12.0,24.0,300,-0.2128008986373873,4.198107219223246,23.108855142489414,4.78570280297153,0.8602135262458782,,,
Q2,Pure_MultiSeason,0.7312233069393576,0.9809097407077347,12,12,12.0,24.0,300,0.0,0.0,21.44007391649881,5.665910328968142,1.0379801877137436,,,
Q3,Stationary_WN,0.11017544431272563,0.15491310729835184,None,3,,,300,0.0,0.0,0.0,0.0,10.010238138389138,,,
Q4,PureTrend_Exponential,0.9984363635715113,0.14917484782521295,None,24,,,300,,,0.0,0.0,1.1138341639785398,,,
Q1,Trend+MultiSeason,0.9999982373883091,0.4825229371274993,48,24,48.0,96.0,300,0.18724499830362357,-4.254316561814663,11.413015841774136,3.336509634937942,1.431524500862786,,,
Q2,Pure_MultiSeason,0.6233754216399358,0.9584149765732287,48,50,48.0,96.0,300,0.0,0.0,27.449605372490538,9.30180417166968,1.2907657863487496,,,
Q3,Stationary_AR,0.16531306710510996,0.2684478934988975,None,12,,,300,0.0,0.0,0.0,0.0,5.0,0.44329995113338644,,
Q4,PureTrend_RandomWalk,0.9791063485796927,0.06313098045736099,None,24,,,300,,,0.0,0.0,0.856845715356297,,,-0.26412267235548703
Q1,Trend+MultiSeason,0.9999981705044378,0.4705569282765124,36,24,36.0,72.0,300,0.3752428909675841,4.367978199397476,22.73470260048181,2.579803411943767,0.8561196609532224,,,
Q2,Pure_MultiSeason,0.519561771087045,0.9224553262306879,36,38,36.0,72.0,300,0.0,0.0,17.64898338505527,6.874780705418962,1.2676282535678907,,,
Q3,Stationary_AR,0.38420563172453026,0.1642028497380814,None,12,,,300,0.0,0.0,0.0,0.0,5.0,0.6505985033905661,,
Q4,PureTrend_Exponential,0.9984788152065365,0.08845543984436077,None,24,,,300,,,0.0,0.0,0.9717791642094408,,,
Q1,Trend+MultiSeason,0.9999982429671267,0.46710044713162413,24,24,24.0,48.0,300,-0.35932056823988756,-3.832831165037372,22.153667401218353,3.008436291355445,0.5940436163265876,,,
Q2,Pure_MultiSeason,0.6159071577298281,0.9787066136913682,24,25,24.0,48.0,300,0.0,0.0,29.092253925520197,6.674819466965029,0.6917536603702157,,,
Q3,Stationary_WN,0.21045823054399782,0.1042268950026145,None,2,,,300,0.0,0.0,0.0,0.0,5.531092473857443,,,
Q4,PureTrend_RandomWalk,0.984785637867601,0.0,None,24,,,300,,,0.0,0.0,1.3179455970990221,,,0.3119620550296887
Q1,Trend+MultiSeason,0.9999982424185647,0.4862574985564061,12,24,12.0,24.0,300,0.38434482121397406,4.093857735565154,24.85244593203373,7.976253160061211,0.8543438570373049,,,
Q2,Pure_MultiSeason,0.5963612924311374,0.9302872469246461,12,12,12.0,24.0,300,0.0,0.0,10.942979185145564,4.149762166194051,1.7143388163496291,,,
Q3,Stationary_AR,0.07305617243083917,0.33135036390492023,None,60,,,300,0.0,0.0,0.0,0.0,5.0,0.6760067432112238,,
Q4,PureTrend_RandomWalk,0.9968860376018237,0.057233676092314445,None,24,,,300,,,0.0,0.0,1.428468723845277,,,0.4752925974730364
Q1,Trend+MultiSeason,0.9999982257814377,0.475985202757239,48,24,48.0,96.0,300,-0.2874436973487129,1.8897439368280067,10.980678258521497,5.621400614561233,1.2891629184580828,,,
Q2,Pure_MultiSeason,0.6847870661983222,0.9315383459824174,48,50,48.0,96.0,300,0.0,0.0,23.880914783079803,11.463175284835552,0.56221046819858,,,
Q3,Stationary_WN,0.048712579065093964,0.20721756202716624,None,9,,,300,0.0,0.0,0.0,0.0,5.81102399998946,,,
Q4,PureTrend_Exponential,0.9986612478124186,0.27345821929463354,None,24,,,300,,,0.0,0.0,0.5241407317141651,,,
Q1,Trend+MultiSeason,0.9999982357487355,0.5150976296858236,24,24,24.0,48.0,300,0.18104667037609495,1.2739107007112294,11.712909599907295,3.531120123273623,0.8597273476732457,,,
Q2,Pure_MultiSeason,0.630284326100252,0.9578985750035092,24,25,24.0,48.0,300,0.0,0.0,26.166748496082818,8.701986180102857,1.5538030695267266,,,
Q3,Stationary_AR,0.14841926313439868,0.2977907611587227,None,10,,,300,0.0,0.0,0.0,0.0,5.0,0.4374980384594322,,
Q4,PureTrend_Exponential,0.9986030868200501,0.06605898615686256,None,24,,,300,,,0.0,0.0,0.7078037020833486,,,
Q1,Trend+MultiSeason,0.9999982308499127,0.48327680741760026,48,24,48.0,96.0,300,0.1361481348868316,-2.935253612960189,16.674506667107345,3.9870121630251,1.2083882006915931,,,
Q2,Pure_MultiSeason,0.6549205231981778,0.882701998342054,48,50,48.0,96.0,300,0.0,0.0,14.01499938268448,8.584199076489963,1.483154506495869,,,
Q3,Stationary_AR,0.08843910121585274,0.2365075029879209,None,60,,,300,0.0,0.0,0.0,0.0,5.0,0.5420873722029953,,
Q4,PureTrend_Break,0.999919243801526,0.999677094027378,None,150,,,300,,,0.0,0.0,1.0328144539608324,,150.0,
Q1,Trend+MultiSeason,0.9999981493282522,0.4678263988982251,36,24,36.0,72.0,300,-0.17573899521530045,2.15373355947762,13.309442536531549,2.2988091889608198,1.2798720594477975,,,
Q2,Pure_MultiSeason,0.20880527323059028,0.9407582984491013,36,38,36.0,72.0,300,0.0,0.0,28.73302839499744,6.033923523539009,1.7997079198917285,,,
Q3,Stationary_WN,0.13242072882664746,0.04655834996363439,None,3,,,300,0.0,0.0,0.0,0.0,5.194080442695595,,,
Q4,PureTrend_Exponential,0.9974976296854324,0.26726705991573996,None,24,,,300,,,0.0,0.0,1.0683232148313402,,,
Q1,Trend+MultiSeason,0.9999982302675716,0.4764268173896026,48,24,48.0,96.0,300,0.35190085745149025,1.9028374717500878,10.316504830441756,7.564021639866674,1.087381695225785,,,
Q2,Pure_MultiSeason,0.0007614119752928916,0.973310353090682,48,100,48.0,96.0,300,0.0,0.0,12.216403680250519,10.913654400826704,0.646589428003576,,,
Q3,Stationary_WN,0.1473955120688787,0.18051510625989198,None,2,,,300,0.0,0.0,0.0,0.0,5.215410553846889,,,
Q4,PureTrend_RandomWalk,0.9887439943185631,0.03157711557256504,None,24,,,300,,,0.0,0.0,1.2092737680756844,,,0.2602779524747454
Q1,Trend+MultiSeason,0.9999982410947842,0.4734873442706772,24,24,24.0,48.0,300,0.3802000940137922,-3.219650220381346,10.182472096212953,2.557385512410856,0.670147609430975,,,
Q2,Pure_MultiSeason,0.5948180576413302,0.9762507922238444,24,25,24.0,48.0,300,0.0,0.0,19.428091446218136,4.503838819959042,0.5676188526079988,,,
Q3,Stationary_WN,0.1665340030342769,0.09267374599658529,None,3,,,300,0.0,0.0,0.0,0.0,6.977825047995977,,,
Q4,PureTrend_Exponential,0.9878250352886524,0.28955713041292896,None,24,,,300,,,0.0,0.0,0.8205157012971699,,,
Q1,Trend+MultiSeason,0.9999982113115441,0.47600334040868797,36,24,36.0,72.0,300,-0.1131132715316606,4.397026618015379,11.578514575976653,6.304406326478877,1.3831258139077,,,
Q2,Pure_MultiSeason,0.6138720156901882,0.8923188432546624,36,38,36.0,72.0,300,0.0,0.0,21.27589185729426,11.352707484281082,1.867321064807515,,,
Q3,Stationary_AR,0.3743765097008994,0.29600961686548133,None,12,,,300,0.0,0.0,0.0,0.0,5.0,0.6226090896177656,,
Q4,PureTrend_Exponential,0.9830558113603285,0.3175336427201546,None,24,,,300,,,0.0,0.0,1.258474085390163,,,
Q1,Trend+MultiSeason,0.999998253816023,0.48466142061343476,36,24,36.0,72.0,300,-0.13619495066127937,-4.44944949186268,8.655926754704394,3.4952137331320756,0.5068551359635469,,,
Q2,Pure_MultiSeason,0.001878761643912319,0.9737317201054574,36,75,36.0,72.0,300,0.0,0.0,13.156622647740726,10.217049484883507,1.2194345233708836,,,
Q3,Stationary_AR,0.045236350332141906,0.23818149363192187,None,27,,,300,0.0,0.0,0.0,0.0,5.0,0.4362975669461804,,
Q4,PureTrend_RandomWalk,0.9876132563095974,0.726394667519381,None,100,,,300,,,0.0,0.0,0.723843400112143,,,-0.3352937617593751
Q1,Trend+MultiSeason,0.9999982388768751,0.464246526206352,24,24,24.0,48.0,300,0.2171408591685627,-2.0159882640697933,16.173589623392125,5.971904456535016,1.0067012017300208,,,
Q2,Pure_MultiSeason,0.6835318888612698,0.9460524187467807,24,25,24.0,48.0,300,0.0,0.0,26.079793547972056,10.832688910017989,0.8123872861477996,,,
Q3,Stationary_WN,0.12537336740855243,0.06720670292265774,None,3,,,300,0.0,0.0,0.0,0.0,10.76336734087828,,,
Q4,PureTrend_Exponential,0.998277275591112,0.29324959908175563,None,24,,,300,,,0.0,0.0,1.3044491688392377,,,
Q1,Trend+MultiSeason,0.9999982697061242,0.488919308221047,36,24,36.0,72.0,300,-0.38607586706791575,-2.9941925623202392,16.394480156081364,7.267467700521013,1.1558568658271602,,,
Q2,Pure_MultiSeason,0.5932970716718675,0.9363367311541222,36,38,36.0,72.0,300,0.0,0.0,29.962422312516086,11.936247102625135,1.6118820904015996,,,
Q3,Stationary_WN,0.24278219219503638,0.2502161221705892,None,3,,,300,0.0,0.0,0.0,0.0,8.046040529272728,,,
Q4,PureTrend_RandomWalk,0.9891553874025282,0.9494900949857971,None,150,,,300,,,0.0,0.0,1.2213095433702104,,,0.21513591530647727
Q1,Trend+MultiSeason,0.9999982424132448,0.4729296057393111,24,24,24.0,48.0,300,-0.353297860966007,-4.452895463566245,14.6819699263803,6.344090586234085,0.6226536157902993,,,
Q2,Pure_MultiSeason,0.5715777564393917,0.9374917906921392,24,25,24.0,48.0,300,0.0,0.0,24.17395507760826,8.818036547310818,1.8959407917775315,,,
Q3,Stationary_WN,0.17089105461570286,0.28629487881419535,None,9,,,300,0.0,0.0,0.0,0.0,12.707160337624947,,,
Q4,PureTrend_Exponential,0.9967422651245048,0.21122261267846687,None,24,,,300,,,0.0,0.0,0.9015201671983609,,,
Q1,Trend+MultiSeason,0.9999982401105164,0.4835511215763888,12,24,12.0,24.0,300,0.31885570676442027,-2.9914424598771423,13.654728594073832,7.522956015009905,1.0951123258926054,,,
Q2,Pure_MultiSeason,0.7508153766106926,0.9643446943328077,12,12,12.0,24.0,300,0.0,0.0,17.11509178412436,6.6087087880901,0.70753238823762,,,
Q3,Stationary_WN,0.15850923588350452,0.1793384113339631,None,3,,,300,0.0,0.0,0.0,0.0,12.419399242621388,,,
Q4,PureTrend_Exponential,0.9987769915510114,0.2317237851475753,None,24,,,300,,,0.0,0.0,0.6850820300724447,,,
Q1,Trend+MultiSeason,0.9999982380851177,0.49684779530478285,12,24,12.0,24.0,300,0.2637264508733619,-1.7900640095568707,20.63204278942029,6.155135831208625,0.9067062569854892,,,
Q2,Pure_MultiSeason,0.7232298164183604,0.9830202837280703,12,12,12.0,24.0,300,0.0,0.0,24.085682643114687,5.888664063255386,1.145499960908021,,,
Q3,Stationary_WN,0.23307512114661222,0.24887766717769766,None,2,,,300,0.0,0.0,0.0,0.0,7.811666471237395,,,
